-259, -12, -47, 320, 367, 367, 27290
-256, -9, -46, 324, 370, 367, 27290
-256, -9, -46, 327, 374, 366, 27290
-256, -9, -46, 327, 375, 365, 27290
-262, -15, -35, 327, 377, 366, 27290
-262, -15, -35, 326, 379, 366, 27290
-262, -15, -35, 326, 381, 365, 27290
-272, -17, -32, 326, 383, 366, 27290
-272, -17, -32, 326, 384, 368, 27290
-272, -17, -32, 326, 386, 368, 27290
-276, -17, -34, 325, 388, 370, 27290
-276, -17, -34, 326, 388, 371, 27290
-276, -17, -34, 327, 388, 372, 27290
-271, -18, -33, 329, 388, 373, 27290
-271, -18, -33, 329, 388, 374, 27290
-271, -18, -33, 328, 388, 374, 27290
-268, -15, -24, 330, 392, 378, 27290
-268, -15, -24, 325, 391, 375, 27290
-268, -15, -24, 322, 393, 376, 27290
-12, -17, -19, 320, 395, 374, 27290
-255, -17, -19, 321, 396, 373, 27290
-255, -17, -19, 323, 395, 371, 27290
-255, -17, -18, 325, 394, 370, 27290
-251, -17, -18, 327, 392, 369, 27290
-251, -17, -18, 327, 390, 368, 27290
-251, -17, -14, 328, 389, 367, 27290
-251, -19, -14, 330, 387, 366, 27290
-251, -19, -14, 330, 385, 364, 27290
-251, -19, -11, 331, 382, 363, 27290
-253, -19, -11, 332, 380, 363, 27290
-253, -19, -11, 335, 377, 363, 27290
-253, -19, -11, 338, 376, 362, 27290
-256, -18, -12, 338, 373, 362, 27290
-256, -18, -12, 339, 372, 362, 27290
-256, -18, -12, 340, 371, 362, 27290
-257, -19, -11, 340, 373, 362, 27290
-257, -19, -11, 342, 377, 366, 27290
-257, -19, -11, 340, 375, 363, 27290
-260, -20, -9, 341, 375, 363, 27290
-260, -20, -9, 340, 376, 364, 27290
-260, -20, -9, 338, 377, 364, 27290
-266, -23, 2, 336, 378, 363, 27290
-266, -23, 2, 333, 379, 365, 27290
-266, -23, 2, 332, 379, 367, 27290
-272, -23, 4, 329, 380, 368, 27290
-272, -23, 4, 326, 381, 368, 27290
-272, -23, 4, 323, 382, 370, 27290
-268, -20, 4, 322, 381, 371, 27290
-268, -20, 4, 321, 381, 372, 27290
-268, -20, 4, 320, 381, 372, 27290
-260, -21, 8, 317, 380, 373, 27290
-260, -21, 8, 312, 379, 372, 27290
-260, -21, 8, 308, 376, 370, 27290
-252, -24, 13, 302, 374, 370, 27290
-252, -24, 13, 299, 374, 370, 27290
-252, -24, 13, 302, 379, 372, 27290
-252, -24, 12, 307, 379, 372, 27290
-252, -24, 12, 302, 377, 369, 27290
-252, -24, 12, 298, 376, 368, 27290
-253, -25, 11, 294, 375, 368, 27290
-253, -25, 11, 292, 374, 368, 27290
-253, -25, 11, 294, 373, 367, 27290
-254, -25, 5, 296, 372, 367, 27290
-254, -25, 5, 299, 372, 367, 27290
-254, -25, 5, 298, 372, 367, 27290
-259, -21, 17, 296, 374, 369, 27290
-259, -21, 17, 295, 376, 370, 27290
-259, -21, 17, 296, 379, 370, 27290
-260, -24, 17, 298, 382, 372, 27290
-260, -24, 17, 300, 386, 373, 27290
-260, -24, 17, 302, 389, 375, 27290
-263, -26, 23, 302, 394, 374, 27290
-263, -26, 23, 303, 398, 376, 27290
-263, -26, 23, 303, 402, 377, 27290
-261, -29, 27, 304, 408, 377, 27290
-261, -29, 27, 308, 417, 381, 27290
-261, -29, 27, 309, 421, 380, 27290
-260, -27, 32, 304, 422, 380, 27290
-260, -27, 32, 297, 423, 382, 27290
-260, -27, 32, 287, 412, 382, 27290
-254, -21, 37, 286, 398, 381, 27290
-254, -21, 37, 290, 388, 381, 27290
-254, -21, 37, 290, 384, 381, 27290
-254, -27, 76, 286, 381, 380, 27290
-247, -27, 76, 280, 377, 380, 27290
-247, -27, 76, 275, 371, 380, 27290
-247, -22, 83, 269, 367, 380, 27290
-240, -22, 83, 264, 362, 379, 27290
-240, -22, 83, 261, 357, 378, 27290
-240, -22, 72, 261, 353, 376, 27290
-233, -25, 72, 261, 350, 374, 27290
-233, -25, 72, 259, 348, 373, 27290
-233, -25, 64, 252, 346, 371, 27290
-230, -25, 64, 247, 346, 369, 27290
-230, -25, 64, 246, 346, 369, 27290
-230, -25, 64, 248, 349, 370, 27290
-225, -28, 49, 247, 348, 365, 27290
-225, -28, 49, 247, 351, 364, 27290
-225, -28, 49, 246, 355, 364, 27290
-232, -26, 52, 245, 359, 363, 27290
-232, -26, 52, 243, 361, 363, 27290
-232, -26, 52, 243, 363, 363, 27290
-239, -26, 64, 245, 365, 363, 27290
-239, -26, 64, 245, 364, 364, 27290
-239, -26, 64, 248, 364, 365, 27290
-242, -25, 72, 253, 363, 365, 27290
-242, -25, 72, 259, 361, 366, 27290
-242, -25, 72, 265, 360, 368, 27290
-236, -23, 76, 270, 360, 369, 27290
-236, -23, 76, 274, 360, 371, 27290
-236, -23, 76, 276, 360, 371, 27290
-227, -21, 78, 282, 359, 373, 27290
-227, -21, 78, 288, 360, 375, 27290
-227, -21, 78, 294, 361, 375, 27290
-220, -23, 83, 298, 361, 375, 27290
-220, -23, 83, 300, 365, 379, 27290
-220, -23, 83, 296, 363, 376, 27290
-219, -27, 93, 294, 363, 376, 27290
-219, -27, 93, 290, 364, 375, 27290
-219, -27, 93, 288, 363, 375, 27290
-220, -27, 96, 288, 364, 375, 27290
-220, -27, 96, 286, 363, 375, 27290
-220, -27, 96, 286, 363, 375, 27290
-224, -26, 92, 288, 362, 376, 27290
-224, -26, 92, 292, 362, 377, 27290
-224, -26, 92, 298, 362, 378, 27290
-225, -24, 88, 305, 361, 380, 27290
-225, -24, 88, 312, 361, 383, 27290
-225, -24, 88, 318, 362, 383, 27290
-224, -23, 94, 319, 364, 385, 27290
-224, -23, 94, 316, 365, 386, 27290
-224, -23, 94, 311, 366, 387, 27290
-206, -20, 100, 309, 366, 388, 27290
-206, -20, 100, 310, 366, 389, 27290
-206, -20, 100, 312, 365, 392, 27290
-193, -19, 105, 314, 369, 389, 27290
-193, -19, 105, 311, 367, 385, 27290
-193, -19, 105, 310, 368, 384, 27290
-186, -20, 111, 308, 368, 383, 27290
-186, -20, 111, 306, 367, 381, 27290
-186, -20, 111, 305, 367, 380, 27290
-181, -21, 113, 305, 366, 378, 27290
-181, -21, 113, 303, 366, 376, 27290
-181, -21, 113, 301, 365, 374, 27290
-183, -18, 120, 298, 366, 373, 27290
-183, -18, 120, 295, 367, 372, 27290
-183, -18, 120, 289, 368, 370, 27290
-186, -21, 124, 285, 368, 368, 27290
-186, -21, 124, 281, 368, 368, 27290
-186, -21, 124, 280, 368, 367, 27290
-186, -21, 126, 280, 368, 366, 27290
-188, -21, 126, 280, 368, 365, 27290
-188, -21, 126, 280, 368, 366, 27290
-188, -23, 137, 276, 367, 366, 27290
-192, -23, 137, 273, 370, 368, 27290
-192, -23, 137, 265, 371, 368, 27290
-192, -23, 143, 258, 366, 366, 27290
-189, -23, 143, 254, 364, 366, 27290
-189, -23, 143, 251, 363, 365, 27290
-189, -23, 143, 247, 360, 365, 27290
-189, -24, 147, 241, 358, 365, 27290
-189, -24, 147, 234, 356, 365, 27290
-189, -24, 147, 228, 355, 366, 27290
-186, -21, 150, 222, 354, 365, 27290
-186, -21, 150, 216, 353, 366, 27290
-186, -21, 150, 209, 353, 365, 27290
-175, -24, 155, 201, 352, 365, 27290
-175, -24, 155, 191, 352, 365, 27290
-175, -24, 155, 182, 352, 363, 27290
-160, -24, 153, 178, 352, 361, 27290
-160, -24, 153, 173, 351, 360, 27290
-160, -24, 153, 165, 350, 359, 27290
-151, -23, 160, 153, 351, 357, 27290
-151, -23, 160, 141, 351, 355, 27290
-151, -23, 160, 130, 354, 356, 27290
-133, -24, 162, 116, 352, 351, 27290
-133, -24, 162, 102, 354, 347, 27290
-133, -24, 162, 87, 356, 345, 27290
-122, -24, 170, 76, 358, 343, 27290
-122, -24, 170, 66, 360, 341, 27290
-122, -24, 170, 58, 361, 338, 27290
-107, -25, 184, 54, 362, 336, 27290
-107, -25, 184, 50, 362, 333, 27290
-107, -25, 184, 47, 362, 331, 27290
-96, -25, 195, 47, 362, 329, 27290
-96, -25, 195, 49, 360, 327, 27290
-96, -25, 195, 52, 357, 325, 27290
-89, -22, 196, 58, 354, 323, 27290
-89, -22, 196, 68, 351, 322, 27290
-89, -22, 196, 78, 349, 321, 27290
-90, -23, 195, 90, 348, 321, 27290
-90, -23, 195, 104, 347, 322, 27290
-90, -23, 195, 116, 346, 323, 27290
-97, -23, 195, 128, 345, 325, 27290
-97, -23, 195, 139, 347, 330, 27290
-97, -23, 195, 146, 344, 331, 27290
-105, -25, 194, 153, 343, 333, 27290
-105, -25, 194, 163, 342, 337, 27290
-105, -25, 194, 178, 342, 340, 27290
-107, -19, 174, 195, 342, 344, 27290
-107, -19, 174, 213, 341, 350, 27290
-107, -19, 174, 232, 341, 355, 27290
-109, -17, 157, 251, 343, 361, 27290
-109, -17, 157, 269, 345, 366, 27290
-109, -17, 157, 286, 348, 372, 27290
-99, -15, 147, 302, 352, 377, 27290
-99, -15, 147, 317, 356, 383, 27290
-99, -15, 147, 331, 361, 388, 27290
-78, -15, 149, 343, 365, 391, 27290
-78, -15, 149, 354, 370, 395, 27290
-78, -15, 149, 363, 374, 398, 27290
-55, -17, 173, 368, 378, 400, 27290
-55, -17, 173, 370, 382, 400, 27290
-55, -17, 173, 370, 385, 401, 27290
-55, -21, 199, 373, 390, 404, 27290
-25, -21, 199, 372, 386, 398, 27290
-25, -21, 199, 371, 385, 396, 27290
-25, -22, 220, 369, 383, 393, 27290
-7, -22, 220, 367, 380, 389, 27290
-7, -22, 220, 364, 377, 384, 27290
-7, -22, 228, 361, 375, 381, 27290
-5, -20, 228, 357, 371, 378, 27290
-5, -20, 228, 352, 368, 374, 27290
-5, -20, 220, 349, 366, 372, 27290
-17, -21, 220, 347, 362, 370, 27290
-17, -21, 220, 345, 361, 368, 27290
-17, -21, 220, 342, 361, 368, 27290
-41, -21, 208, 338, 360, 368, 27290
-41, -21, 208, 336, 361, 370, 27290
-41, -21, 208, 335, 362, 371, 27290
-55, -18, 197, 334, 362, 373, 27290
-55, -18, 197, 334, 363, 374, 27290
-55, -18, 197, 334, 364, 377, 27290
-49, -19, 193, 337, 367, 382, 27290
-49, -19, 193, 338, 368, 382, 27290
-49, -19, 193, 334, 365, 380, 27290
-37, -21, 199, 332, 365, 380, 27290
-37, -21, 199, 331, 366, 381, 27290
-37, -21, 199, 331, 366, 380, 27290
-23, -17, 204, 331, 366, 382, 27290
-23, -17, 204, 329, 366, 381, 27290
-23, -17, 204, 326, 365, 380, 27290
-7, -16, 212, 322, 365, 380, 27290
-7, -16, 212, 320, 363, 377, 27290
-7, -16, 212, 318, 362, 375, 27290
2, -20, 217, 315, 361, 373, 27290
2, -20, 217, 311, 359, 371, 27290
2, -20, 217, 304, 358, 368, 27290
-1, -18, 220, 293, 357, 367, 27290
-1, -18, 220, 283, 357, 366, 27290
-1, -18, 220, 282, 356, 363, 27290
-3, -12, 204, 278, 356, 361, 27290
-3, -12, 204, 271, 356, 363, 27290
-3, -12, 204, 265, 359, 363, 27290
1, -14, 199, 259, 357, 359, 27290
1, -14, 199, 256, 358, 358, 27290
1, -14, 199, 255, 359, 357, 27290
2, -16, 198, 253, 362, 355, 27290
2, -16, 198, 251, 362, 355, 27290
2, -16, 198, 250, 362, 354, 27290
1, -16, 203, 250, 362, 353, 27290
1, -16, 203, 250, 363, 354, 27290
1, -16, 203, 248, 362, 354, 27290
-1, -19, 206, 248, 362, 353, 27290
-1, -19, 206, 250, 362, 354, 27290
-1, -19, 206, 252, 362, 355, 27290
-3, -15, 209, 255, 362, 357, 27290
-3, -15, 209, 256, 361, 359, 27290
-3, -15, 209, 255, 361, 361, 27290
12, -10, 211, 255, 361, 362, 27290
12, -10, 211, 258, 361, 363, 27290
12, -10, 211, 259, 359, 364, 27290
34, -12, 219, 256, 358, 363, 27290
34, -12, 219, 257, 362, 366, 27290
34, -12, 219, 253, 356, 360, 27290
46, -12, 222, 249, 354, 358, 27290
46, -12, 222, 242, 354, 356, 27290
46, -12, 222, 234, 352, 355, 27290
46, -11, 216, 229, 351, 353, 27290
51, -11, 216, 229, 348, 350, 27290
51, -11, 216, 230, 346, 349, 27290
51, -11, 215, 230, 345, 348, 27290
51, -11, 215, 228, 344, 347, 27290
51, -11, 215, 225, 343, 346, 27290
51, -11, 211, 222, 343, 347, 27290
53, -8, 211, 217, 342, 346, 27290
53, -8, 211, 212, 341, 346, 27290
53, -8, 209, 208, 341, 344, 27290
62, -11, 209, 208, 340, 343, 27290
62, -11, 209, 211, 338, 341, 27290
62, -11, 209, 217, 337, 341, 27290
55, -7, 192, 221, 337, 341, 27290
55, -7, 192, 223, 338, 342, 27290
55, -7, 192, 229, 342, 348, 27290
44, -2, 178, 233, 341, 348, 27290
44, -2, 178, 239, 343, 351, 27290
44, -2, 178, 246, 346, 354, 27290
46, -1, 167, 253, 348, 357, 27290
46, -1, 167, 257, 352, 359, 27290
46, -1, 167, 260, 354, 362, 27290
61, 1, 173, 261, 355, 364, 27290
61, 1, 173, 261, 357, 366, 27290
61, 1, 173, 259, 358, 368, 27290
83, 2, 183, 258, 359, 369, 27290
83, 2, 183, 258, 360, 368, 27290
83, 2, 183, 260, 360, 368, 27290
95, 2, 186, 259, 360, 368, 27290
95, 2, 186, 258, 359, 368, 27290
95, 2, 186, 258, 360, 368, 27290
104, 0, 189, 258, 360, 367, 27290
104, 0, 189, 258, 360, 367, 27290
104, 0, 189, 258, 360, 366, 27290
106, 0, 191, 259, 361, 368, 27290
106, 0, 191, 258, 360, 367, 27290
106, 0, 191, 259, 356, 362, 27290
106, 0, 180, 263, 356, 362, 27290
106, 0, 180, 267, 356, 361, 27290
106, 0, 180, 272, 356, 359, 27290
99, -11, 170, 276, 357, 359, 27290
99, -11, 170, 281, 359, 361, 27290
99, -11, 170, 287, 365, 363, 27290
88, 18, 179, 284, 369, 366, 27290
88, 18, 179, 277, 365, 371, 27290
88, 18, 179, 279, 360, 373, 27290
109, 10, 174, 281, 361, 374, 27290
109, 10, 174, 276, 364, 375, 27290
109, 10, 174, 271, 365, 376, 27290
128, 3, 166, 268, 366, 376, 27290
128, 3, 166, 267, 366, 375, 27290
128, 3, 166, 267, 367, 375, 27290
143, 3, 164, 271, 367, 373, 27290
143, 3, 164, 272, 367, 373, 27290
143, 3, 164, 270, 371, 375, 27290
150, 8, 165, 265, 367, 371, 27290
150, 8, 165, 265, 367, 370, 27290
150, 8, 165, 264, 367, 368, 27290
155, 0, 168, 263, 367, 365, 27290
155, 0, 168, 263, 368, 363, 27290
155, 0, 168, 264, 368, 360, 27290
150, 2, 166, 267, 367, 358, 27290
150, 2, 166, 271, 366, 355, 27290
150, 2, 166, 273, 365, 355, 27290
142, 8, 163, 275, 363, 355, 27290
142, 8, 163, 277, 362, 355, 27290
142, 8, 163, 280, 363, 356, 27290
142, 8, 154, 282, 361, 357, 27290
137, 8, 154, 284, 362, 359, 27290
137, 8, 154, 286, 363, 359, 27290
137, 13, 150, 286, 364, 360, 27290
139, 13, 150, 286, 364, 362, 27290
139, 13, 150, 286, 365, 364, 27290
139, 13, 147, 286, 365, 365, 27290
153, 12, 147, 290, 369, 369, 27290
153, 12, 147, 288, 366, 366, 27290
153, 12, 143, 288, 367, 366, 27290
168, 12, 143, 288, 368, 366, 27290
168, 12, 143, 287, 368, 365, 27290
168, 12, 143, 286, 368, 365, 27290
176, 8, 140, 288, 370, 365, 27290
176, 8, 140, 294, 372, 364, 27290
176, 8, 140, 292, 377, 365, 27290
177, 13, 149, 286, 377, 365, 27290
177, 13, 149, 288, 373, 364, 27290
177, 13, 149, 290, 373, 362, 27290
184, 7, 157, 286, 373, 361, 27290
184, 7, 157, 283, 372, 360, 27290
184, 7, 157, 284, 372, 358, 27290
183, 5, 151, 286, 372, 357, 27290
183, 5, 151, 284, 370, 354, 27290
183, 5, 151, 284, 369, 353, 27290
173, 10, 149, 284, 368, 354, 27290
173, 10, 149, 285, 366, 354, 27290
173, 10, 149, 291, 369, 358, 27290
165, 11, 141, 290, 366, 356, 27290
165, 11, 141, 290, 366, 358, 27290
165, 11, 141, 290, 366, 358, 27290
164, 13, 132, 288, 366, 360, 27290
164, 13, 132, 287, 367, 362, 27290
164, 13, 132, 286, 367, 361, 27290
169, 10, 120, 286, 369, 362, 27290
169, 10, 120, 285, 371, 363, 27290
169, 10, 120, 283, 372, 364, 27290
174, 15, 116, 283, 374, 364, 27290
174, 15, 116, 285, 374, 365, 27290
174, 15, 116, 288, 374, 367, 27290
182, 17, 122, 288, 375, 370, 27290
182, 17, 122, 285, 375, 371, 27290
182, 17, 122, 286, 374, 372, 27290
194, 15, 122, 286, 374, 373, 27290
194, 15, 122, 285, 374, 374, 27290
194, 15, 122, 283, 374, 374, 27290
207, 15, 119, 285, 375, 376, 27290
207, 15, 119, 285, 375, 375, 27290
207, 15, 119, 282, 372, 372, 27290
215, 17, 111, 281, 372, 372, 27290
215, 17, 111, 280, 371, 371, 27290
215, 17, 111, 278, 373, 369, 27290
221, 5, 99, 278, 375, 367, 27290
221, 5, 99, 278, 377, 364, 27290
221, 5, 99, 275, 379, 360, 27290
217, 5, 94, 275, 381, 358, 27290
217, 5, 94, 277, 382, 356, 27290
217, 5, 94, 278, 384, 355, 27290
195, 11, 98, 278, 385, 356, 27290
195, 11, 98, 279, 385, 357, 27290
195, 11, 98, 282, 387, 358, 27290
181, 11, 104, 284, 388, 360, 27290
181, 11, 104, 284, 388, 363, 27290
181, 11, 104, 284, 387, 365, 27290
181, 15, 114, 285, 385, 367, 27290
186, 15, 114, 287, 382, 369, 27290
186, 15, 114, 290, 383, 374, 27290
186, 13, 116, 290, 378, 373, 27290
199, 13, 116, 292, 375, 373, 27290
199, 13, 116, 296, 374, 374, 27290
199, 13, 103, 299, 372, 374, 27290
213, 12, 103, 300, 371, 375, 27290
213, 12, 103, 302, 370, 376, 27290
213, 12, 92, 302, 369, 376, 27290
226, 22, 92, 300, 368, 376, 27290
226, 22, 92, 301, 366, 375, 27290
226, 22, 92, 302, 365, 374, 27290
253, 20, 76, 301, 366, 372, 27290
253, 20, 76, 302, 366, 368, 27290
253, 20, 76, 302, 367, 365, 27290
262, 17, 65, 301, 369, 361, 27290
262, 17, 65, 299, 372, 358, 27290
262, 17, 65, 298, 373, 354, 27290
257, 12, 60, 298, 376, 352, 27290
257, 12, 60, 297, 378, 349, 27290
257, 12, 60, 297, 379, 347, 27290
227, 17, 66, 302, 383, 350, 27290
227, 17, 66, 303, 380, 347, 27290
227, 17, 66, 305, 379, 348, 27290
199, 21, 81, 307, 376, 350, 27290
199, 21, 81, 308, 373, 353, 27290
199, 21, 81, 313, 370, 355, 27290
181, 21, 81, 317, 367, 358, 27290
181, 21, 81, 321, 365, 363, 27290
181, 21, 81, 326, 364, 367, 27290
171, 24, 65, 330, 363, 371, 27290
171, 24, 65, 335, 364, 375, 27290
171, 24, 65, 338, 365, 380, 27290
181, 24, 55, 342, 367, 386, 27290
181, 24, 55, 350, 368, 390, 27290
181, 24, 55, 357, 369, 395, 27290
217, 21, 58, 361, 370, 398, 27290
217, 21, 58, 363, 372, 400, 27290
217, 21, 58, 362, 372, 401, 27290
265, 16, 70, 363, 371, 400, 27290
265, 16, 70, 364, 372, 397, 27290
265, 16, 70, 366, 373, 397, 27290
288, 9, 85, 360, 371, 391, 27290
288, 9, 85, 358, 371, 387, 27290
288, 9, 85, 353, 368, 382, 27290
291, 11, 86, 352, 366, 378, 27290
291, 11, 86, 349, 364, 374, 27290
291, 11, 86, 347, 362, 369, 27290
276, 14, 78, 345, 361, 364, 27290
276, 14, 78, 344, 359, 361, 27290
276, 14, 78, 342, 359, 358, 27290
241, 15, 63, 338, 359, 357, 27290
241, 15, 63, 335, 359, 356, 27290
241, 15, 63, 333, 359, 356, 27290
215, 24, 45, 331, 361, 357, 27290
215, 24, 45, 330, 363, 360, 27290
215, 24, 45, 327, 365, 361, 27290
213, 16, 45, 326, 368, 364, 27290
213, 16, 45, 323, 371, 367, 27290
213, 16, 45, 323, 373, 369, 27290
212, 19, 51, 326, 376, 374, 27290
212, 19, 51, 325, 378, 378, 27290
212, 19, 51, 322, 373, 378, 27290
228, 23, 56, 322, 373, 381, 27290
228, 23, 56, 321, 371, 383, 27290
228, 23, 56, 319, 370, 383, 27290
228, 22, 59, 317, 370, 383, 27290
255, 22, 59, 314, 369, 384, 27290
255, 22, 59, 311, 367, 382, 27290
255, 18, 57, 307, 366, 380, 27290
279, 18, 57, 304, 363, 379, 27290
279, 18, 57, 306, 362, 375, 27290
279, 18, 41, 306, 362, 371, 27290
297, 20, 41, 304, 361, 367, 27290
297, 20, 41, 300, 361, 363, 27290
297, 20, 20, 296, 362, 358, 27290
292, 22, 20, 293, 363, 353, 27290
292, 22, 20, 289, 367, 350, 27290
292, 22, 20, 286, 371, 347, 27290
281, 20, 15, 280, 375, 344, 27290
281, 20, 15, 277, 382, 346, 27290
281, 20, 15, 275, 382, 341, 27290
279, 14, 23, 277, 382, 338, 27290
279, 14, 23, 276, 382, 335, 27290
279, 14, 23, 274, 381, 333, 27290
279, 18, 45, 277, 379, 332, 27290
279, 18, 45, 279, 376, 330, 27290
279, 18, 45, 278, 373, 329, 27290
269, 17, 49, 278, 371, 327, 27290
269, 17, 49, 277, 368, 326, 27290
269, 17, 49, 278, 365, 325, 27290
246, 26, 40, 280, 362, 324, 27290
246, 26, 40, 282, 360, 325, 27290
246, 26, 40, 284, 359, 327, 27290
220, 28, 23, 288, 358, 330, 27290
220, 28, 23, 290, 356, 332, 27290
220, 28, 23, 292, 357, 335, 27290
204, 33, 11, 293, 357, 338, 27290
204, 33, 11, 292, 358, 342, 27290
204, 33, 11, 294, 359, 346, 27290
210, 45, 1, 295, 357, 352, 27290
210, 45, 1, 293, 353, 352, 27290
210, 45, 1, 297, 356, 357, 27290
233, 35, -6, 297, 358, 361, 27290
233, 35, -6, 297, 361, 364, 27290
233, 35, -6, 296, 362, 366, 27290
275, 39, -10, 294, 362, 366, 27290
275, 39, -10, 293, 361, 365, 27290
275, 39, -10, 292, 361, 364, 27290
312, 37, -20, 291, 361, 361, 27290
312, 37, -20, 288, 363, 358, 27290
312, 37, -20, 285, 365, 354, 27290
325, 31, -32, 281, 367, 349, 27290
325, 31, -32, 281, 370, 343, 27290
325, 31, -32, 280, 371, 337, 27290
315, 35, -38, 276, 372, 331, 27290
315, 35, -38, 272, 374, 325, 27290
315, 35, -38, 268, 378, 321, 27290
280, 24, -39, 269, 383, 318, 27290
280, 24, -39, 270, 387, 315, 27290
280, 24, -39, 273, 393, 316, 27290
237, 37, -23, 273, 391, 313, 27290
237, 37, -23, 274, 390, 316, 27290
237, 37, -23, 274, 388, 320, 27290
208, 49, -6, 271, 384, 323, 27290
208, 49, -6, 271, 381, 328, 27290
208, 49, -6, 269, 378, 334, 27290
205, 48, -15, 266, 376, 340, 27290
205, 48, -15, 262, 375, 346, 27290
205, 48, -15, 257, 375, 350, 27290
205, 46, -34, 253, 376, 354, 27290
222, 46, -34, 248, 378, 359, 27290
222, 46, -34, 235, 381, 363, 27290
222, 58, -61, 235, 378, 365, 27290
243, 58, -61, 246, 375, 368, 27290
243, 58, -61, 251, 378, 370, 27290
243, 58, -60, 254, 382, 374, 27290
253, 45, -60, 260, 382, 377, 27290
253, 45, -60, 262, 380, 377, 27290
253, 45, -54, 263, 386, 380, 27290
273, 37, -54, 263, 389, 379, 27290
273, 37, -54, 262, 389, 373, 27290
273, 37, -54, 266, 392, 368, 27290
293, 35, -39, 269, 392, 363, 27290
